,sentence,words,words_tag
2763,미니컵 화이트 피치 라즈베리는 어느 쪽에서 찾을 수 있어,"['미니컵', ' ', '화이트', ' ', '피치', ' ', '라즈베리', '는', ' ', '어느', ' ', '쪽에서', ' ', '찾을', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2764,어묵무침은 어느 쪽에서 구할 수 있어,"['어묵무침', '은', ' ', '어느', ' ', '쪽에서', ' ', '구할', ' ', '수', ' ', '있어']","['PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2765,페즈캔디 디스펜서슈퍼윙스는 어느 쪽에서 구매할 수 있어,"['페즈캔디', ' ', '디스펜서슈퍼윙스', '는', ' ', '어느', ' ', '쪽에서', ' ', '구매할', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2766,포테토칩 사워크림어니언은 어느 쪽에서 볼 수 있어,"['포테토칩', ' ', '사워크림어니언', '은', ' ', '어느', ' ', '쪽에서', ' ', '볼', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2767,백설 동그랑땡은 어느 쪽에 진열 되어있어,"['백설', ' ', '동그랑땡', '은', ' ', '어느', ' ', '쪽에', ' ', '진열', ' ', '되어있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2768,맛있는우유 딸기는 어느 쪽에서 판매하고 있어,"['맛있는우유', ' ', '딸기', '는', ' ', '어느', ' ', '쪽에서', ' ', '판매하고', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2769,박하맛 캔디는 어느 쪽에서 판매중이야,"['박하맛', ' ', '캔디', '는', ' ', '어느', ' ', '쪽에서', ' ', '판매중이야']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2770,오리온 오감자는 어느 진열대에 있어,"['오리온', ' ', '오감자', '는', ' ', '어느', ' ', '진열대에', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2771,생선스테이크용 레몬소스는 어느 진열대에 위치해,"['생선스테이크용', ' ', '레몬소스', '는', ' ', '어느', ' ', '진열대에', ' ', '위치해']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2772,씨제이비비고 총각김치는 어느 진열대에 팔아,"['씨제이비비고', ' ', '총각김치', '는', ' ', '어느', ' ', '진열대에', ' ', '팔아']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2773,또로롱 체리마루는 어느 진열대에서 판매해,"['또로롱', ' ', '체리마루', '는', ' ', '어느', ' ', '진열대에서', ' ', '판매해']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2774,피코크 파베 초콜릿 밀크는 어느 진열대에서 살 수 있어,"['피코크', ' ', '파베', ' ', '초콜릿', ' ', '밀크', '는', ' ', '어느', ' ', '진열대에서', ' ', '살', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2775,위니비니엑스스누피 썸머미니에코백패키지는 어느 진열대에서 찾을 수 있어,"['위니비니엑스스누피', ' ', '썸머미니에코백패키지', '는', ' ', '어느', ' ', '진열대에서', ' ', '찾을', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2776,김해축협 한돈언양식양념불고기냉동은 어느 진열대에서 구할 수 있어,"['김해축협', ' ', '한돈언양식양념불고기냉동', '은', ' ', '어느', ' ', '진열대에서', ' ', '구할', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2777,맛있는우유지티멸균초코는 어느 진열대에서 구매할 수 있어,"['맛있는우유지티멸균초코', '는', ' ', '어느', ' ', '진열대에서', ' ', '구매할', ' ', '수', ' ', '있어']","['PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2778,노브랜드 인절미 스낵은 어느 진열대에서 볼 수 있어,"['노브랜드', ' ', '인절미', ' ', '스낵', '은', ' ', '어느', ' ', '진열대에서', ' ', '볼', ' ', '수', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2779,노브랜드 소고기치즈브리또는 어느 진열대에 진열 되어있어,"['노브랜드', ' ', '소고기치즈브리또', '는', ' ', '어느', ' ', '진열대에', ' ', '진열', ' ', '되어있어']","['PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2780,자주 브라운 별사탕은 어느 진열대에서 판매하고 있어,"['자주', ' ', '브라운', ' ', '별사탕', '은', ' ', '어느', ' ', '진열대에서', ' ', '판매하고', ' ', '있어']","['PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2781,부촌푸드 냉장 유황 생오리는 어느 진열대에서 판매중이야,"['부촌푸드', ' ', '냉장', ' ', '유황', ' ', '생오리', '는', ' ', '어느', ' ', '진열대에서', ' ', '판매중이야']","['PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2782,가장 싼 엑설런트컵 바닐라의 꿈 아이스크림은 어디에 있어,"['가장', ' ', '싼', ' ', '엑설런트컵', ' ', '바닐라의', ' ', '꿈', ' ', '아이스크림', '은', ' ', '어디에', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-']"
2783,가장 싼 비락우유 키드우유는 어디에 위치해,"['가장', ' ', '싼', ' ', '비락우유', ' ', '키드우유', '는', ' ', '어디에', ' ', '위치해']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-']"
2784,가장 싼 피코크 제대로 맛을 내는 고등어 조림 양념은 어디에 팔아,"['가장', ' ', '싼', ' ', '피코크', ' ', '제대로', ' ', '맛을', ' ', '내는', ' ', '고등어', ' ', '조림', ' ', '양념', '은', ' ', '어디에', ' ', '팔아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-']"
2785,가장 싼 종가집 열무김치페트는 어디에서 판매해,"['가장', ' ', '싼', ' ', '종가집', ' ', '열무김치페트', '는', ' ', '어디에서', ' ', '판매해']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-']"
2786,가장 싼 허니버터칩은 어디에서 살 수 있어,"['가장', ' ', '싼', ' ', '허니버터칩', '은', ' ', '어디에서', ' ', '살', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2787,가장 싼 오뗄 장작통삼겹베이컨은 어디에서 찾을 수 있어,"['가장', ' ', '싼', ' ', '오뗄', ' ', '장작통삼겹베이컨', '은', ' ', '어디에서', ' ', '찾을', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2788,가장 싼 올반 육즙가득왕교자는 어디에서 구할 수 있어,"['가장', ' ', '싼', ' ', '올반', ' ', '육즙가득왕교자', '는', ' ', '어디에서', ' ', '구할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2789,가장 싼 덴마크 대니쉬 더건강한 저지방우유는 어디에서 구매할 수 있어,"['가장', ' ', '싼', ' ', '덴마크', ' ', '대니쉬', ' ', '더건강한', ' ', '저지방우유', '는', ' ', '어디에서', ' ', '구매할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2790,가장 싼 씨제이 비비고 갓김치는 어디에서 볼 수 있어,"['가장', ' ', '싼', ' ', '씨제이', ' ', '비비고', ' ', '갓김치', '는', ' ', '어디에서', ' ', '볼', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2791,가장 싼 망고식스 망고스틱은 어디에 진열 되어있어,"['가장', ' ', '싼', ' ', '망고식스', ' ', '망고스틱', '은', ' ', '어디에', ' ', '진열', ' ', '되어있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2792,가장 싼 하남쭈꾸미는 어디에서 판매하고 있어,"['가장', ' ', '싼', ' ', '하남쭈꾸미', '는', ' ', '어디에서', ' ', '판매하고', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-']"
2793,가장 싼 빙그레 투게더 시그니처바닐라는 어디에서 판매중이야,"['가장', ' ', '싼', ' ', '빙그레', ' ', '투게더', ' ', '시그니처바닐라', '는', ' ', '어디에서', ' ', '판매중이야']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-']"
2794,가장 싼 보겔 팝콘용 옥수수는 어느 구역에 있어,"['가장', ' ', '싼', ' ', '보겔', ' ', '팝콘용', ' ', '옥수수', '는', ' ', '어느', ' ', '구역에', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2795,가장 싼 빙그레 끌레도르 크림치즈바는 어느 구역에 위치해,"['가장', ' ', '싼', ' ', '빙그레', ' ', '끌레도르', ' ', '크림치즈바', '는', ' ', '어느', ' ', '구역에', ' ', '위치해']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2796,가장 싼 바로먹는 깐계란은 어느 구역에 팔아,"['가장', ' ', '싼', ' ', '바로먹는', ' ', '깐계란', '은', ' ', '어느', ' ', '구역에', ' ', '팔아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2797,가장 싼 피코크 리얼새우 칙크리스피 스파이시는 어느 구역에서 판매해,"['가장', ' ', '싼', ' ', '피코크', ' ', '리얼새우', ' ', '칙크리스피', ' ', '스파이시', '는', ' ', '어느', ' ', '구역에서', ' ', '판매해']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2798,가장 싼 나래식품 어리굴젓은 어느 구역에서 살 수 있어,"['가장', ' ', '싼', ' ', '나래식품', ' ', '어리굴젓', '은', ' ', '어느', ' ', '구역에서', ' ', '살', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2799,가장 싼 삼립 구운 미니 마늘바게뜨는 어느 구역에서 찾을 수 있어,"['가장', ' ', '싼', ' ', '삼립', ' ', '구운', ' ', '미니', ' ', '마늘바게뜨', '는', ' ', '어느', ' ', '구역에서', ' ', '찾을', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2800,가장 싼 더블비얀코 아이스크림은 어느 구역에서 구할 수 있어,"['가장', ' ', '싼', ' ', '더블비얀코', ' ', '아이스크림', '은', ' ', '어느', ' ', '구역에서', ' ', '구할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2801,가장 싼 떠먹는 치즈무스케익은 어느 구역에서 구매할 수 있어,"['가장', ' ', '싼', ' ', '떠먹는', ' ', '치즈무스케익', '은', ' ', '어느', ' ', '구역에서', ' ', '구매할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2802,가장 싼 그라나 파다노는 어느 구역에서 볼 수 있어,"['가장', ' ', '싼', ' ', '그라나', ' ', '파다노', '는', ' ', '어느', ' ', '구역에서', ' ', '볼', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2803,가장 싼 햄스빌 베이컨은 어느 구역에 진열 되어있어,"['가장', ' ', '싼', ' ', '햄스빌', ' ', '베이컨', '은', ' ', '어느', ' ', '구역에', ' ', '진열', ' ', '되어있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2804,가장 싼 터키쉬 구름사탕 바닐라맛은 어느 구역에서 판매하고 있어,"['가장', ' ', '싼', ' ', '터키쉬', ' ', '구름사탕', ' ', '바닐라맛', '은', ' ', '어느', ' ', '구역에서', ' ', '판매하고', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2805,가장 싼 피코크 배 그대로는 어느 구역에서 판매중이야,"['가장', ' ', '싼', ' ', '피코크', ' ', '배', ' ', '그대로', '는', ' ', '어느', ' ', '구역에서', ' ', '판매중이야']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2806,가장 싼 미니돈가스는 어디 구역에 있어,"['가장', ' ', '싼', ' ', '미니돈가스', '는', ' ', '어디', ' ', '구역에', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-']"
2807,가장 싼 동원 대림선 포자찐만두는 어디 구역에 위치해,"['가장', ' ', '싼', ' ', '동원', ' ', '대림선', ' ', '포자찐만두', '는', ' ', '어디', ' ', '구역에', ' ', '위치해']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2808,가장 싼 오리온 닥터유 에너지바퀵차치팩은 어디 구역에 팔아,"['가장', ' ', '싼', ' ', '오리온', ' ', '닥터유', ' ', '에너지바퀵차치팩', '은', ' ', '어디', ' ', '구역에', ' ', '팔아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2809,가장 싼 삼립 상쾌한 아침우유 식빵은 어디 구역에서 판매해,"['가장', ' ', '싼', ' ', '삼립', ' ', '상쾌한', ' ', '아침우유', ' ', '식빵', '은', ' ', '어디', ' ', '구역에서', ' ', '판매해']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2810,가장 싼 일드 프랑스 미니 브리는 어디 구역에서 살 수 있어,"['가장', ' ', '싼', ' ', '일드', ' ', '프랑스', ' ', '미니', ' ', '브리', '는', ' ', '어디', ' ', '구역에서', ' ', '살', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2811,가장 싼 부추오이무침은 어디 구역에서 찾을 수 있어,"['가장', ' ', '싼', ' ', '부추오이무침', '은', ' ', '어디', ' ', '구역에서', ' ', '찾을', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2812,가장 싼 하겐다즈 망고 라즈베리 아이스크림은 어디 구역에서 구할 수 있어,"['가장', ' ', '싼', ' ', '하겐다즈', ' ', '망고', ' ', '라즈베리', ' ', '아이스크림', '은', ' ', '어디', ' ', '구역에서', ' ', '구할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2813,가장 싼 바다먹자 국내산 황게 간장게장은 어디 구역에서 구매할 수 있어,"['가장', ' ', '싼', ' ', '바다먹자', ' ', '국내산', ' ', '황게', ' ', '간장게장', '은', ' ', '어디', ' ', '구역에서', ' ', '구매할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2814,가장 싼 구운 해남 고구마 말랭이는 어디 구역에서 볼 수 있어,"['가장', ' ', '싼', ' ', '구운', ' ', '해남', ' ', '고구마', ' ', '말랭이', '는', ' ', '어디', ' ', '구역에서', ' ', '볼', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2815,가장 싼 종가집 맛김치는 어디 구역에 진열 되어있어,"['가장', ' ', '싼', ' ', '종가집', ' ', '맛김치', '는', ' ', '어디', ' ', '구역에', ' ', '진열', ' ', '되어있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2816,가장 싼 메나쥬리 올리브포카치아는 어디 구역에서 판매하고 있어,"['가장', ' ', '싼', ' ', '메나쥬리', ' ', '올리브포카치아', '는', ' ', '어디', ' ', '구역에서', ' ', '판매하고', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2817,가장 싼 피코크 만두연구소 담백한 왕교자는 어디 구역에서 판매중이야,"['가장', ' ', '싼', ' ', '피코크', ' ', '만두연구소', ' ', '담백한', ' ', '왕교자', '는', ' ', '어디', ' ', '구역에서', ' ', '판매중이야']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2818,가장 싼 오리온 스윙칩 볶음고추장은 어느 장소에 있어,"['가장', ' ', '싼', ' ', '오리온', ' ', '스윙칩', ' ', '볶음고추장', '은', ' ', '어느', ' ', '장소에', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2819,가장 싼 카레가자미구이는 어느 장소에 위치해,"['가장', ' ', '싼', ' ', '카레가자미구이', '는', ' ', '어느', ' ', '장소에', ' ', '위치해']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-']"
2820,가장 싼 피코크 티라미수는 어느 장소에 팔아,"['가장', ' ', '싼', ' ', '피코크', ' ', '티라미수', '는', ' ', '어느', ' ', '장소에', ' ', '팔아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-']"
2821,가장 싼 감자떡만두는 어느 장소에서 판매해,"['가장', ' ', '싼', ' ', '감자떡만두', '는', ' ', '어느', ' ', '장소에서', ' ', '판매해']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-']"
2822,가장 싼 백설사탕은 어느 장소에서 살 수 있어,"['가장', ' ', '싼', ' ', '백설사탕', '은', ' ', '어느', ' ', '장소에서', ' ', '살', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2823,가장 싼 허니버터칩 라벤더앤블루베리는 어느 장소에서 찾을 수 있어,"['가장', ' ', '싼', ' ', '허니버터칩', ' ', '라벤더앤블루베리', '는', ' ', '어느', ' ', '장소에서', ' ', '찾을', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2824,가장 싼 모아블럭 동물의 왕국은 어느 장소에서 구할 수 있어,"['가장', ' ', '싼', ' ', '모아블럭', ' ', '동물의', ' ', '왕국', '은', ' ', '어느', ' ', '장소에서', ' ', '구할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2825,가장 싼 비비빅 더 프라임 인절미는 어느 장소에서 구매할 수 있어,"['가장', ' ', '싼', ' ', '비비빅', ' ', '더', ' ', '프라임', ' ', '인절미', '는', ' ', '어느', ' ', '장소에서', ' ', '구매할', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2826,가장 싼 벤토스위트앤스파이시는 어느 장소에서 볼 수 있어,"['가장', ' ', '싼', ' ', '벤토스위트앤스파이시', '는', ' ', '어느', ' ', '장소에서', ' ', '볼', ' ', '수', ' ', '있어']","['-', '-', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
2827,가장 싼 에루 고다 포션 치즈는 어느 장소에 진열 되어있어,"['가장', ' ', '싼', ' ', '에루', ' ', '고다', ' ', '포션', ' ', '치즈', '는', ' ', '어느', ' ', '장소에', ' ', '진열', ' ', '되어있어']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
